	epoch	time
0	0	0 days 00:00:01.948307
1	1	0 days 00:00:01.743642
2	2	0 days 00:00:01.748229
3	3	0 days 00:00:01.768375
4	4	0 days 00:00:01.743123
5	5	0 days 00:00:01.783520
6	6	0 days 00:00:01.800984
7	7	0 days 00:00:01.771012
8	8	0 days 00:00:01.764707
9	9	0 days 00:00:01.847742
10	10	0 days 00:00:02.057791
11	11	0 days 00:00:01.955313
12	12	0 days 00:00:01.910826
13	13	0 days 00:00:01.849844
14	14	0 days 00:00:01.890365
15	15	0 days 00:00:01.779311
16	16	0 days 00:00:01.792303
17	17	0 days 00:00:01.733609
18	18	0 days 00:00:01.747218
19	19	0 days 00:00:01.761122
20	20	0 days 00:00:01.730346
21	21	0 days 00:00:01.964933
22	22	0 days 00:00:01.850116
23	23	0 days 00:00:01.856069
24	24	0 days 00:00:01.756496
25	25	0 days 00:00:01.736626
26	26	0 days 00:00:01.731551
27	27	0 days 00:00:01.770374
28	28	0 days 00:00:01.735561
29	29	0 days 00:00:01.737600
30	30	0 days 00:00:01.748011
31	31	0 days 00:00:01.736244
32	32	0 days 00:00:01.746491
33	33	0 days 00:00:01.761249
34	34	0 days 00:00:01.749926
35	35	0 days 00:00:01.776166
36	36	0 days 00:00:01.743447
37	37	0 days 00:00:01.743961
38	38	0 days 00:00:01.786870
39	39	0 days 00:00:01.801232
40	40	0 days 00:00:01.800711
41	41	0 days 00:00:01.771115
42	42	0 days 00:00:01.745035
43	43	0 days 00:00:01.785032
44	44	0 days 00:00:01.752666
45	45	0 days 00:00:01.745156
46	46	0 days 00:00:01.936674
47	47	0 days 00:00:01.749573
48	48	0 days 00:00:01.752961
49	49	0 days 00:00:01.757572
50	50	0 days 00:00:01.751771
51	51	0 days 00:00:01.772674
52	52	0 days 00:00:01.748285
53	53	0 days 00:00:01.748355
54	54	0 days 00:00:01.769675
55	55	0 days 00:00:01.742863
56	56	0 days 00:00:01.753230
57	57	0 days 00:00:01.855616
58	58	0 days 00:00:01.771022
59	59	0 days 00:00:01.753604
60	60	0 days 00:00:01.985281
61	61	0 days 00:00:01.757110
62	62	0 days 00:00:01.766922
63	63	0 days 00:00:01.746072
64	64	0 days 00:00:01.742664
65	65	0 days 00:00:01.767227
66	66	0 days 00:00:01.762562
67	67	0 days 00:00:01.758836
68	68	0 days 00:00:01.756696
69	69	0 days 00:00:01.744076
70	70	0 days 00:00:01.757917
71	71	0 days 00:00:01.741514
72	72	0 days 00:00:01.745191
73	73	0 days 00:00:01.771875
74	74	0 days 00:00:01.849334
75	75	0 days 00:00:01.994941
76	76	0 days 00:00:01.765008
77	77	0 days 00:00:01.734716
78	78	0 days 00:00:01.774371
79	79	0 days 00:00:01.729942
80	80	0 days 00:00:01.728824
81	81	0 days 00:00:01.755087
82	82	0 days 00:00:01.734240
83	83	0 days 00:00:01.741844
84	84	0 days 00:00:01.768268
85	85	0 days 00:00:01.730411
86	86	0 days 00:00:01.745508
87	87	0 days 00:00:01.754549
88	88	0 days 00:00:01.756911
89	89	0 days 00:00:01.766230
90	90	0 days 00:00:01.727979
91	91	0 days 00:00:02.168834
92	92	0 days 00:00:01.799740
93	93	0 days 00:00:01.747404
94	94	0 days 00:00:01.805716
95	95	0 days 00:00:01.758336
96	96	0 days 00:00:01.743037
97	97	0 days 00:00:01.750505
98	98	0 days 00:00:01.750331
99	99	0 days 00:00:01.736260
